# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: MULTIOBS_GLO_BIO_BGC_3D_REP_015_010
# Dataset: cmems_obs-mob_glo_bgc-chl-poc_my_0.25deg_P7D-m
# Variable: Downwelling photosynthetic photon flux in sea water (PAR_error) μmol quanta m−2 s−1
# Geometry: POINT (-37.683008 -17.712981)
# Values from graph: v(t): value vs. time
# Depth: 0 m

time,PAR_error
2008-03-26T00:00:00.000Z,298.960693359375
2008-04-02T00:00:00.000Z,282.13397216796875
2008-04-09T00:00:00.000Z,279.763916015625
2008-04-16T00:00:00.000Z,228.5255584716797
2008-04-23T00:00:00.000Z,280.5910949707031
2008-04-30T00:00:00.000Z,230.8970184326172
2008-05-07T00:00:00.000Z,191.8296356201172
2008-05-14T00:00:00.000Z,156.50856018066406
2008-05-21T00:00:00.000Z,153.78878784179688
2008-05-28T00:00:00.000Z,151.43414306640625
2008-06-04T00:00:00.000Z,144.30665588378906
2008-06-11T00:00:00.000Z,161.87066650390625
2008-06-18T00:00:00.000Z,162.72023010253906
2008-06-25T00:00:00.000Z,179.20985412597656
2008-07-02T00:00:00.000Z,168.46176147460938
2008-07-09T00:00:00.000Z,165.5119171142578
2008-07-16T00:00:00.000Z,166.005615234375
2008-07-23T00:00:00.000Z,161.73526000976562
2008-07-30T00:00:00.000Z,155.93544006347656
2008-08-06T00:00:00.000Z,133.396484375
2008-08-13T00:00:00.000Z,121.90155792236328
2008-08-20T00:00:00.000Z,138.04806518554688
2008-08-27T00:00:00.000Z,142.86085510253906
2008-09-03T00:00:00.000Z,167.21067810058594
2008-09-10T00:00:00.000Z,177.87721252441406
2008-09-17T00:00:00.000Z,173.51443481445312
2008-09-24T00:00:00.000Z,207.0576171875
2008-10-01T00:00:00.000Z,218.69981384277344
2008-10-08T00:00:00.000Z,150.63099670410156
2008-10-15T00:00:00.000Z,103.88198852539062
2008-10-22T00:00:00.000Z,113.83084106445312
2008-10-29T00:00:00.000Z,96.9345703125
2008-11-05T00:00:00.000Z,167.70445251464844
2008-11-12T00:00:00.000Z,260.6922607421875
2008-11-19T00:00:00.000Z,222.55088806152344
2008-11-26T00:00:00.000Z,
2008-12-03T00:00:00.000Z,343.6227111816406
2008-12-10T00:00:00.000Z,297.2176818847656
2008-12-17T00:00:00.000Z,308.244140625
2008-12-24T00:00:00.000Z,286.7476806640625
2008-12-31T00:00:00.000Z,258.08355712890625
2009-01-07T00:00:00.000Z,237.87757873535156
2009-01-14T00:00:00.000Z,209.23150634765625
2009-01-21T00:00:00.000Z,211.6735382080078
2009-01-28T00:00:00.000Z,221.9809112548828
2009-02-04T00:00:00.000Z,257.3417053222656
2009-02-11T00:00:00.000Z,271.0869140625
2009-02-18T00:00:00.000Z,245.0113067626953
2009-02-25T00:00:00.000Z,237.37730407714844
2009-03-04T00:00:00.000Z,335.9667053222656
2009-03-11T00:00:00.000Z,348.0638122558594
2009-03-18T00:00:00.000Z,267.3437805175781
2009-03-25T00:00:00.000Z,307.8452453613281
2009-04-01T00:00:00.000Z,213.3927001953125
2009-04-08T00:00:00.000Z,197.1599884033203
2009-04-15T00:00:00.000Z,224.41162109375
2009-04-22T00:00:00.000Z,208.3878173828125
2009-04-29T00:00:00.000Z,235.07334899902344
2009-05-06T00:00:00.000Z,206.88523864746094
2009-05-13T00:00:00.000Z,188.68023681640625
2009-05-20T00:00:00.000Z,172.92835998535156
2009-05-27T00:00:00.000Z,174.54676818847656
2009-06-03T00:00:00.000Z,142.50759887695312
2009-06-10T00:00:00.000Z,158.4679718017578
2009-06-17T00:00:00.000Z,179.71827697753906
2009-06-24T00:00:00.000Z,180.5467987060547
2009-07-01T00:00:00.000Z,161.1503448486328
2009-07-08T00:00:00.000Z,154.57618713378906
2009-07-15T00:00:00.000Z,158.18751525878906
2009-07-22T00:00:00.000Z,152.7433624267578
2009-07-29T00:00:00.000Z,148.24996948242188
2009-08-05T00:00:00.000Z,143.18911743164062
2009-08-12T00:00:00.000Z,133.19635009765625
2009-08-19T00:00:00.000Z,137.88307189941406
2009-08-26T00:00:00.000Z,130.38671875
2009-09-02T00:00:00.000Z,173.4173583984375
2009-09-09T00:00:00.000Z,190.11004638671875
2009-09-16T00:00:00.000Z,180.35435485839844
2009-09-23T00:00:00.000Z,194.39279174804688
2009-09-30T00:00:00.000Z,192.49313354492188
2009-10-07T00:00:00.000Z,165.49114990234375
2009-10-14T00:00:00.000Z,182.14378356933594
2009-10-21T00:00:00.000Z,150.7608642578125
2009-10-28T00:00:00.000Z,156.4778594970703
2009-11-04T00:00:00.000Z,227.62034606933594
2009-11-11T00:00:00.000Z,210.21987915039062
2009-11-18T00:00:00.000Z,240.16612243652344
2009-11-25T00:00:00.000Z,224.5796661376953
2009-12-02T00:00:00.000Z,204.66937255859375
2009-12-09T00:00:00.000Z,217.15103149414062
2009-12-16T00:00:00.000Z,206.5958709716797
2009-12-23T00:00:00.000Z,238.69317626953125
2009-12-30T00:00:00.000Z,219.7161102294922
2010-01-06T00:00:00.000Z,184.45333862304688
2010-01-13T00:00:00.000Z,144.39703369140625
2010-01-20T00:00:00.000Z,151.27198791503906
2010-01-27T00:00:00.000Z,197.45376586914062
2010-02-03T00:00:00.000Z,226.76133728027344
2010-02-10T00:00:00.000Z,225.82798767089844
2010-02-17T00:00:00.000Z,236.896240234375
2010-02-24T00:00:00.000Z,204.053466796875
2010-03-03T00:00:00.000Z,299.02752685546875
2010-03-10T00:00:00.000Z,281.1318359375
2010-03-17T00:00:00.000Z,231.87982177734375
2010-03-24T00:00:00.000Z,335.7955322265625
2010-03-31T00:00:00.000Z,342.50653076171875
2010-04-07T00:00:00.000Z,206.0661163330078
2010-04-14T00:00:00.000Z,185.91262817382812
2010-04-21T00:00:00.000Z,214.30177307128906
2010-04-28T00:00:00.000Z,173.550537109375
2010-05-05T00:00:00.000Z,163.80873107910156
2010-05-12T00:00:00.000Z,169.91038513183594
2010-05-19T00:00:00.000Z,140.9323272705078
2010-05-26T00:00:00.000Z,159.9796142578125
2010-06-02T00:00:00.000Z,148.3030548095703
2010-06-09T00:00:00.000Z,151.77471923828125
2010-06-16T00:00:00.000Z,146.74391174316406
2010-06-23T00:00:00.000Z,150.92750549316406
2010-06-30T00:00:00.000Z,147.68421936035156
2010-07-07T00:00:00.000Z,154.69102478027344
2010-07-14T00:00:00.000Z,165.6000518798828
2010-07-21T00:00:00.000Z,163.1882781982422
2010-07-28T00:00:00.000Z,168.5452880859375
2010-08-04T00:00:00.000Z,153.0166473388672
2010-08-11T00:00:00.000Z,153.8244171142578
2010-08-18T00:00:00.000Z,176.22023010253906
2010-08-25T00:00:00.000Z,152.00791931152344
2010-09-01T00:00:00.000Z,187.57943725585938
2010-09-08T00:00:00.000Z,188.9449462890625
2010-09-15T00:00:00.000Z,199.3296356201172
2010-09-22T00:00:00.000Z,196.89683532714844
2010-09-29T00:00:00.000Z,219.32005310058594
2010-10-06T00:00:00.000Z,200.32504272460938
2010-10-13T00:00:00.000Z,262.428955078125
2010-10-20T00:00:00.000Z,177.3930206298828
2010-10-27T00:00:00.000Z,188.9435272216797
2010-11-03T00:00:00.000Z,273.5671081542969
2010-11-10T00:00:00.000Z,312.2874450683594
2010-11-17T00:00:00.000Z,245.7952880859375
2010-11-24T00:00:00.000Z,259.0036926269531
2010-12-01T00:00:00.000Z,253.71414184570312
2010-12-08T00:00:00.000Z,265.95550537109375
2010-12-15T00:00:00.000Z,242.1318359375
2010-12-22T00:00:00.000Z,280.87786865234375
2010-12-29T00:00:00.000Z,316.5220642089844
2011-01-05T00:00:00.000Z,213.89271545410156
2011-01-12T00:00:00.000Z,240.9512939453125
2011-01-19T00:00:00.000Z,224.85330200195312
2011-01-26T00:00:00.000Z,209.34786987304688
2011-02-02T00:00:00.000Z,203.9147491455078
2011-02-09T00:00:00.000Z,195.59449768066406
2011-02-16T00:00:00.000Z,183.6995086669922
2011-02-23T00:00:00.000Z,197.5364532470703
2011-03-02T00:00:00.000Z,374.04693603515625
2011-03-09T00:00:00.000Z,328.5914001464844
2011-03-16T00:00:00.000Z,278.8081359863281
2011-03-23T00:00:00.000Z,311.4980163574219
2011-03-30T00:00:00.000Z,334.73663330078125
2011-04-06T00:00:00.000Z,216.5732421875
2011-04-13T00:00:00.000Z,165.5180206298828
2011-04-20T00:00:00.000Z,189.2325897216797
2011-04-27T00:00:00.000Z,175.82958984375
2011-05-04T00:00:00.000Z,173.8792266845703
2011-05-11T00:00:00.000Z,128.91641235351562
2011-05-18T00:00:00.000Z,141.87637329101562
2011-05-25T00:00:00.000Z,149.35971069335938
2011-06-01T00:00:00.000Z,149.12913513183594
2011-06-08T00:00:00.000Z,157.1597137451172
2011-06-15T00:00:00.000Z,148.742431640625
2011-06-22T00:00:00.000Z,164.3800811767578
2011-06-29T00:00:00.000Z,154.40823364257812
2011-07-06T00:00:00.000Z,152.54232788085938
2011-07-13T00:00:00.000Z,157.6934814453125
2011-07-20T00:00:00.000Z,158.48130798339844
2011-07-27T00:00:00.000Z,168.42503356933594
2011-08-03T00:00:00.000Z,142.06900024414062
2011-08-10T00:00:00.000Z,146.97079467773438
2011-08-17T00:00:00.000Z,143.41766357421875
2011-08-24T00:00:00.000Z,142.94769287109375
2011-08-31T00:00:00.000Z,147.64439392089844
2011-09-07T00:00:00.000Z,200.61439514160156
2011-09-14T00:00:00.000Z,177.8067626953125
2011-09-21T00:00:00.000Z,224.90541076660156
2011-09-28T00:00:00.000Z,240.55670166015625
2011-10-05T00:00:00.000Z,180.77413940429688
2011-10-12T00:00:00.000Z,179.20571899414062
2011-10-19T00:00:00.000Z,
2011-10-26T00:00:00.000Z,213.72105407714844
2011-11-02T00:00:00.000Z,314.6249084472656
2011-11-09T00:00:00.000Z,305.6300048828125
2011-11-16T00:00:00.000Z,355.7999267578125
2011-11-23T00:00:00.000Z,340.0282287597656
2011-11-30T00:00:00.000Z,
2011-12-07T00:00:00.000Z,318.1267395019531
2011-12-14T00:00:00.000Z,326.7707824707031
2011-12-21T00:00:00.000Z,299.365966796875
2011-12-28T00:00:00.000Z,285.6744689941406
2012-01-04T00:00:00.000Z,246.30276489257812
2012-01-11T00:00:00.000Z,223.5233612060547
2012-01-18T00:00:00.000Z,214.30389404296875
2012-01-25T00:00:00.000Z,203.97096252441406
2012-02-01T00:00:00.000Z,289.9996337890625
2012-02-08T00:00:00.000Z,266.3568420410156
2012-02-15T00:00:00.000Z,234.25018310546875
2012-02-22T00:00:00.000Z,221.3623504638672
2012-02-29T00:00:00.000Z,196.8347625732422
2012-03-07T00:00:00.000Z,291.74456787109375
2012-03-14T00:00:00.000Z,295.743896484375
2012-03-21T00:00:00.000Z,286.00872802734375
2012-03-28T00:00:00.000Z,308.98809814453125
2012-04-04T00:00:00.000Z,234.0084686279297
2012-04-11T00:00:00.000Z,259.0808410644531
2012-04-18T00:00:00.000Z,250.09507751464844
2012-04-25T00:00:00.000Z,212.10421752929688
2012-05-02T00:00:00.000Z,150.02688598632812
2012-05-09T00:00:00.000Z,163.08299255371094
2012-05-16T00:00:00.000Z,149.49668884277344
2012-05-23T00:00:00.000Z,192.62030029296875
2012-05-30T00:00:00.000Z,173.67588806152344
2012-06-06T00:00:00.000Z,146.59661865234375
2012-06-13T00:00:00.000Z,150.99411010742188
2012-06-20T00:00:00.000Z,153.8584747314453
2012-06-27T00:00:00.000Z,161.2422332763672
2012-07-04T00:00:00.000Z,146.45225524902344
2012-07-11T00:00:00.000Z,162.6964111328125
2012-07-18T00:00:00.000Z,147.42149353027344
2012-07-25T00:00:00.000Z,151.41787719726562
2012-08-01T00:00:00.000Z,155.6972198486328
2012-08-08T00:00:00.000Z,163.06813049316406
2012-08-15T00:00:00.000Z,163.25042724609375
2012-08-22T00:00:00.000Z,160.2124786376953
2012-08-29T00:00:00.000Z,133.3248291015625
2012-09-05T00:00:00.000Z,163.51353454589844
2012-09-12T00:00:00.000Z,191.35861206054688
2012-09-19T00:00:00.000Z,177.516357421875
2012-09-26T00:00:00.000Z,186.81375122070312
2012-10-03T00:00:00.000Z,175.93727111816406
2012-10-10T00:00:00.000Z,166.34693908691406
2012-10-17T00:00:00.000Z,133.0318145751953
2012-10-24T00:00:00.000Z,127.89814758300781
2012-10-31T00:00:00.000Z,158.91204833984375
2012-11-07T00:00:00.000Z,222.1434326171875
2012-11-14T00:00:00.000Z,264.5421142578125
2012-11-21T00:00:00.000Z,240.0138702392578
2012-11-28T00:00:00.000Z,247.60000610351562
2012-12-05T00:00:00.000Z,210.8990020751953
2012-12-12T00:00:00.000Z,197.4853973388672
2012-12-19T00:00:00.000Z,188.45130920410156
2012-12-26T00:00:00.000Z,221.9490509033203
2013-01-02T00:00:00.000Z,243.87677001953125
2013-01-09T00:00:00.000Z,234.0399627685547
2013-01-16T00:00:00.000Z,239.8984832763672
2013-01-23T00:00:00.000Z,275.4331970214844
2013-01-30T00:00:00.000Z,221.40309143066406
2013-02-06T00:00:00.000Z,251.4254608154297
2013-02-13T00:00:00.000Z,208.01576232910156
2013-02-20T00:00:00.000Z,196.51150512695312
2013-02-27T00:00:00.000Z,170.52857971191406
2013-03-06T00:00:00.000Z,241.8349609375
2013-03-13T00:00:00.000Z,277.2279968261719
2013-03-20T00:00:00.000Z,292.7537536621094
2013-03-27T00:00:00.000Z,300.5431213378906
2013-04-03T00:00:00.000Z,199.13548278808594
2013-04-10T00:00:00.000Z,235.2784423828125
2013-04-17T00:00:00.000Z,220.4912872314453
2013-04-24T00:00:00.000Z,263.1163635253906
2013-05-01T00:00:00.000Z,223.16575622558594
2013-05-08T00:00:00.000Z,173.6461181640625
2013-05-15T00:00:00.000Z,190.85597229003906
2013-05-22T00:00:00.000Z,175.1869354248047
2013-05-29T00:00:00.000Z,198.7256317138672
2013-06-05T00:00:00.000Z,161.2527313232422
2013-06-12T00:00:00.000Z,158.35003662109375
2013-06-19T00:00:00.000Z,150.83946228027344
2013-06-26T00:00:00.000Z,143.11679077148438
2013-07-03T00:00:00.000Z,138.1555633544922
2013-07-10T00:00:00.000Z,148.4600830078125
2013-07-17T00:00:00.000Z,144.85443115234375
2013-07-24T00:00:00.000Z,130.49818420410156
2013-07-31T00:00:00.000Z,145.466064453125
2013-08-07T00:00:00.000Z,123.24291229248047
2013-08-14T00:00:00.000Z,125.0873794555664
2013-08-21T00:00:00.000Z,137.4361572265625
2013-08-28T00:00:00.000Z,138.4093780517578
2013-09-04T00:00:00.000Z,187.97799682617188
2013-09-11T00:00:00.000Z,197.2137908935547
2013-09-18T00:00:00.000Z,177.42649841308594
2013-09-25T00:00:00.000Z,194.4504852294922
2013-10-02T00:00:00.000Z,162.102294921875
2013-10-09T00:00:00.000Z,244.36819458007812
2013-10-16T00:00:00.000Z,169.4448699951172
2013-10-23T00:00:00.000Z,153.23910522460938
2013-10-30T00:00:00.000Z,166.7639617919922
2013-11-06T00:00:00.000Z,215.740478515625
2013-11-13T00:00:00.000Z,214.6193084716797
2013-11-20T00:00:00.000Z,214.35174560546875
2013-11-27T00:00:00.000Z,273.5860290527344
2013-12-04T00:00:00.000Z,250.4967041015625
2013-12-11T00:00:00.000Z,249.96209716796875
2013-12-18T00:00:00.000Z,
2013-12-25T00:00:00.000Z,351.4812316894531
2014-01-01T00:00:00.000Z,210.09100341796875
2014-01-08T00:00:00.000Z,250.2247314453125
2014-01-15T00:00:00.000Z,254.30899047851562
2014-01-22T00:00:00.000Z,222.5536346435547
2014-01-29T00:00:00.000Z,190.63406372070312
2014-02-05T00:00:00.000Z,238.35792541503906
2014-02-12T00:00:00.000Z,253.33714294433594
2014-02-19T00:00:00.000Z,225.48898315429688
2014-02-26T00:00:00.000Z,203.9452362060547
2014-03-05T00:00:00.000Z,284.3420715332031
2014-03-12T00:00:00.000Z,328.0839538574219
2014-03-19T00:00:00.000Z,310.5939025878906
2014-03-26T00:00:00.000Z,285.048583984375
2014-04-02T00:00:00.000Z,212.53927612304688
2014-04-09T00:00:00.000Z,228.61012268066406
2014-04-16T00:00:00.000Z,224.72793579101562
2014-04-23T00:00:00.000Z,184.86090087890625
2014-04-30T00:00:00.000Z,163.49188232421875
2014-05-07T00:00:00.000Z,147.52806091308594
2014-05-14T00:00:00.000Z,147.44371032714844
2014-05-21T00:00:00.000Z,184.64405822753906
2014-05-28T00:00:00.000Z,156.5552215576172
2014-06-04T00:00:00.000Z,162.56640625
2014-06-11T00:00:00.000Z,132.41964721679688
2014-06-18T00:00:00.000Z,124.39886474609375
2014-06-25T00:00:00.000Z,144.61195373535156
2014-07-02T00:00:00.000Z,145.74380493164062
2014-07-09T00:00:00.000Z,128.20834350585938
2014-07-16T00:00:00.000Z,155.62704467773438
2014-07-23T00:00:00.000Z,143.0230255126953
2014-07-30T00:00:00.000Z,133.08143615722656
2014-08-06T00:00:00.000Z,141.90103149414062
2014-08-13T00:00:00.000Z,133.36094665527344
2014-08-20T00:00:00.000Z,125.13239288330078
2014-08-27T00:00:00.000Z,134.74429321289062
2014-09-03T00:00:00.000Z,167.7294464111328
2014-09-10T00:00:00.000Z,202.66099548339844
2014-09-17T00:00:00.000Z,172.8268585205078
2014-09-24T00:00:00.000Z,183.1517333984375
2014-10-01T00:00:00.000Z,145.92005920410156
2014-10-08T00:00:00.000Z,153.298583984375
2014-10-15T00:00:00.000Z,123.91435241699219
2014-10-22T00:00:00.000Z,168.417236328125
2014-10-29T00:00:00.000Z,165.73048400878906
2014-11-05T00:00:00.000Z,202.839599609375
2014-11-12T00:00:00.000Z,234.28457641601562
2014-11-19T00:00:00.000Z,234.54714965820312
2014-11-26T00:00:00.000Z,228.104736328125
2014-12-03T00:00:00.000Z,266.1697082519531
2014-12-10T00:00:00.000Z,259.6419677734375
2014-12-17T00:00:00.000Z,271.31951904296875
2014-12-24T00:00:00.000Z,242.43179321289062
2014-12-31T00:00:00.000Z,257.849365234375
2015-01-07T00:00:00.000Z,259.1159362792969
2015-01-14T00:00:00.000Z,231.59207153320312
2015-01-21T00:00:00.000Z,224.5782470703125
2015-01-28T00:00:00.000Z,210.2643585205078
2015-02-04T00:00:00.000Z,239.90438842773438
2015-02-11T00:00:00.000Z,205.95359802246094
2015-02-18T00:00:00.000Z,213.31690979003906
2015-02-25T00:00:00.000Z,202.3679656982422
2015-03-04T00:00:00.000Z,295.2143859863281
2015-03-11T00:00:00.000Z,319.5780944824219
2015-03-18T00:00:00.000Z,284.5934753417969
2015-03-25T00:00:00.000Z,255.55935668945312
2015-04-01T00:00:00.000Z,236.92959594726562
2015-04-08T00:00:00.000Z,206.78350830078125
2015-04-15T00:00:00.000Z,197.62991333007812
2015-04-22T00:00:00.000Z,228.2401885986328
2015-04-29T00:00:00.000Z,275.9469909667969
2015-05-06T00:00:00.000Z,202.65708923339844
2015-05-13T00:00:00.000Z,163.400390625
2015-05-20T00:00:00.000Z,189.5408935546875
2015-05-27T00:00:00.000Z,196.27244567871094
2015-06-03T00:00:00.000Z,157.45654296875
2015-06-10T00:00:00.000Z,149.7766876220703
2015-06-17T00:00:00.000Z,163.212890625
2015-06-24T00:00:00.000Z,153.3125
2015-07-01T00:00:00.000Z,149.81935119628906
2015-07-08T00:00:00.000Z,159.30474853515625
2015-07-15T00:00:00.000Z,160.46498107910156
2015-07-22T00:00:00.000Z,151.39642333984375
2015-07-29T00:00:00.000Z,148.3391571044922
2015-08-05T00:00:00.000Z,149.79185485839844
2015-08-12T00:00:00.000Z,145.54641723632812
2015-08-19T00:00:00.000Z,138.1200408935547
2015-08-26T00:00:00.000Z,123.33197021484375
2015-09-02T00:00:00.000Z,180.63893127441406
2015-09-09T00:00:00.000Z,190.61898803710938
2015-09-16T00:00:00.000Z,164.45462036132812
2015-09-23T00:00:00.000Z,161.14581298828125
2015-09-30T00:00:00.000Z,195.71864318847656
2015-10-07T00:00:00.000Z,197.2356414794922
2015-10-14T00:00:00.000Z,189.57925415039062
2015-10-21T00:00:00.000Z,180.42698669433594
2015-10-28T00:00:00.000Z,201.48590087890625
2015-11-04T00:00:00.000Z,207.11151123046875
2015-11-11T00:00:00.000Z,203.60250854492188
2015-11-18T00:00:00.000Z,223.28549194335938
2015-11-25T00:00:00.000Z,249.0827178955078
2015-12-02T00:00:00.000Z,288.1358337402344
2015-12-09T00:00:00.000Z,264.9656066894531
2015-12-16T00:00:00.000Z,249.86073303222656
2015-12-23T00:00:00.000Z,252.25131225585938
2015-12-30T00:00:00.000Z,239.8435516357422
2016-01-06T00:00:00.000Z,233.1607666015625
2016-01-13T00:00:00.000Z,240.48094177246094
2016-01-20T00:00:00.000Z,291.3219909667969
2016-01-27T00:00:00.000Z,273.2349548339844
2016-02-03T00:00:00.000Z,310.7833557128906
2016-02-10T00:00:00.000Z,235.44741821289062
2016-02-17T00:00:00.000Z,229.9857177734375
2016-02-24T00:00:00.000Z,186.55770874023438
2016-03-02T00:00:00.000Z,332.95428466796875
2016-03-09T00:00:00.000Z,272.5097961425781
2016-03-16T00:00:00.000Z,244.53857421875
2016-03-23T00:00:00.000Z,273.47906494140625
2016-03-30T00:00:00.000Z,287.6667785644531
2016-04-06T00:00:00.000Z,149.21449279785156
2016-04-13T00:00:00.000Z,206.52784729003906
2016-04-20T00:00:00.000Z,225.97242736816406
2016-04-27T00:00:00.000Z,198.0255126953125
2016-05-04T00:00:00.000Z,209.5465087890625
2016-05-11T00:00:00.000Z,196.9488525390625
2016-05-18T00:00:00.000Z,181.05894470214844
2016-05-25T00:00:00.000Z,147.6074981689453
2016-06-01T00:00:00.000Z,149.25062561035156
2016-06-08T00:00:00.000Z,168.4538116455078
2016-06-15T00:00:00.000Z,149.40538024902344
2016-06-22T00:00:00.000Z,157.93942260742188
2016-06-29T00:00:00.000Z,164.08761596679688
2016-07-06T00:00:00.000Z,153.84735107421875
2016-07-13T00:00:00.000Z,162.2848358154297
2016-07-20T00:00:00.000Z,151.49996948242188
2016-07-27T00:00:00.000Z,159.08689880371094
2016-08-03T00:00:00.000Z,146.1262969970703
2016-08-10T00:00:00.000Z,148.68560791015625
2016-08-17T00:00:00.000Z,137.7605743408203
2016-08-24T00:00:00.000Z,158.2021942138672
2016-08-31T00:00:00.000Z,161.74832153320312
2016-09-07T00:00:00.000Z,172.1371612548828
2016-09-14T00:00:00.000Z,184.05612182617188
2016-09-21T00:00:00.000Z,180.34918212890625
2016-09-28T00:00:00.000Z,172.4350128173828
2016-10-05T00:00:00.000Z,171.7650909423828
2016-10-12T00:00:00.000Z,167.8838348388672
2016-10-19T00:00:00.000Z,131.39878845214844
2016-10-26T00:00:00.000Z,147.39784240722656
2016-11-02T00:00:00.000Z,190.3169403076172
2016-11-09T00:00:00.000Z,156.11402893066406
2016-11-16T00:00:00.000Z,295.5110778808594
2016-11-23T00:00:00.000Z,243.23565673828125
2016-11-30T00:00:00.000Z,272.93182373046875
2016-12-07T00:00:00.000Z,253.19528198242188
2016-12-14T00:00:00.000Z,247.4976806640625
2016-12-21T00:00:00.000Z,303.1382751464844
2016-12-28T00:00:00.000Z,285.28594970703125
2017-01-04T00:00:00.000Z,199.28475952148438
2017-01-11T00:00:00.000Z,186.80072021484375
2017-01-18T00:00:00.000Z,206.34278869628906
2017-01-25T00:00:00.000Z,222.1904754638672
2017-02-01T00:00:00.000Z,259.6797790527344
2017-02-08T00:00:00.000Z,281.61456298828125
2017-02-15T00:00:00.000Z,272.37786865234375
2017-02-22T00:00:00.000Z,284.8552551269531
2017-03-01T00:00:00.000Z,282.4957580566406
2017-03-08T00:00:00.000Z,314.6499328613281
2017-03-15T00:00:00.000Z,321.8009338378906
2017-03-22T00:00:00.000Z,293.5128173828125
2017-03-29T00:00:00.000Z,312.2478942871094
2017-04-05T00:00:00.000Z,272.1601257324219
2017-04-12T00:00:00.000Z,249.89422607421875
2017-04-19T00:00:00.000Z,324.1383056640625
2017-04-26T00:00:00.000Z,259.9522399902344
2017-05-03T00:00:00.000Z,177.0860137939453
2017-05-10T00:00:00.000Z,212.104736328125
2017-05-17T00:00:00.000Z,231.52877807617188
2017-05-24T00:00:00.000Z,240.1710968017578
2017-05-31T00:00:00.000Z,211.2615966796875
2017-06-07T00:00:00.000Z,224.1239776611328
2017-06-14T00:00:00.000Z,137.95932006835938
2017-06-21T00:00:00.000Z,171.02230834960938
2017-06-28T00:00:00.000Z,154.77479553222656
2017-07-05T00:00:00.000Z,163.97940063476562
2017-07-12T00:00:00.000Z,189.77174377441406
2017-07-19T00:00:00.000Z,170.83123779296875
2017-07-26T00:00:00.000Z,198.7721710205078
2017-08-02T00:00:00.000Z,177.8612060546875
2017-08-09T00:00:00.000Z,200.37159729003906
2017-08-16T00:00:00.000Z,198.2521209716797
2017-08-23T00:00:00.000Z,206.34596252441406
2017-08-30T00:00:00.000Z,175.44647216796875
2017-09-06T00:00:00.000Z,198.41799926757812
2017-09-13T00:00:00.000Z,235.8472900390625
2017-09-20T00:00:00.000Z,225.68234252929688
2017-09-27T00:00:00.000Z,223.998046875
2017-10-04T00:00:00.000Z,166.03305053710938
2017-10-11T00:00:00.000Z,179.6111297607422
2017-10-18T00:00:00.000Z,171.75198364257812
2017-10-25T00:00:00.000Z,148.6803436279297
2017-11-01T00:00:00.000Z,266.5575256347656
2017-11-08T00:00:00.000Z,245.7764434814453
2017-11-15T00:00:00.000Z,305.7032775878906
2017-11-22T00:00:00.000Z,210.11209106445312
2017-11-29T00:00:00.000Z,240.8443603515625
2017-12-06T00:00:00.000Z,225.66397094726562
2017-12-13T00:00:00.000Z,353.60650634765625
2017-12-20T00:00:00.000Z,291.579345703125
2017-12-27T00:00:00.000Z,247.28231811523438
2018-01-03T00:00:00.000Z,220.4451904296875
2018-01-10T00:00:00.000Z,232.5932159423828
2018-01-17T00:00:00.000Z,222.01341247558594
2018-01-24T00:00:00.000Z,221.70748901367188
2018-01-31T00:00:00.000Z,213.91673278808594
2018-02-07T00:00:00.000Z,241.8323974609375
2018-02-14T00:00:00.000Z,205.67771911621094
2018-02-21T00:00:00.000Z,173.41403198242188
2018-02-28T00:00:00.000Z,149.48355102539062
2018-03-07T00:00:00.000Z,238.15838623046875
2018-03-14T00:00:00.000Z,224.32745361328125
2018-03-21T00:00:00.000Z,247.89422607421875
2018-03-28T00:00:00.000Z,251.12088012695312
2018-04-04T00:00:00.000Z,200.82618713378906
2018-04-11T00:00:00.000Z,192.22067260742188
2018-04-18T00:00:00.000Z,174.77197265625
2018-04-25T00:00:00.000Z,198.8878631591797
2018-05-02T00:00:00.000Z,154.3125457763672
2018-05-09T00:00:00.000Z,144.90957641601562
2018-05-16T00:00:00.000Z,156.07830810546875
2018-05-23T00:00:00.000Z,137.66287231445312
2018-05-30T00:00:00.000Z,158.04843139648438
2018-06-06T00:00:00.000Z,167.27548217773438
2018-06-13T00:00:00.000Z,137.52908325195312
2018-06-20T00:00:00.000Z,134.88388061523438
2018-06-27T00:00:00.000Z,143.0086669921875
2018-07-04T00:00:00.000Z,139.2746124267578
2018-07-11T00:00:00.000Z,147.61160278320312
2018-07-18T00:00:00.000Z,149.9269256591797
2018-07-25T00:00:00.000Z,144.6720428466797
2018-08-01T00:00:00.000Z,132.1461944580078
2018-08-08T00:00:00.000Z,146.72299194335938
2018-08-15T00:00:00.000Z,150.72344970703125
2018-08-22T00:00:00.000Z,149.22341918945312
2018-08-29T00:00:00.000Z,148.23475646972656
2018-09-05T00:00:00.000Z,208.81243896484375
2018-09-12T00:00:00.000Z,167.56114196777344
2018-09-19T00:00:00.000Z,158.6474151611328
2018-09-26T00:00:00.000Z,177.2436981201172
2018-10-03T00:00:00.000Z,207.70114135742188
2018-10-10T00:00:00.000Z,200.880126953125
2018-10-17T00:00:00.000Z,180.25001525878906
2018-10-24T00:00:00.000Z,194.7020721435547
2018-10-31T00:00:00.000Z,100.33319854736328
