id,data,sst_atual,limite_termico,anomalia,dhw_calculado,vento_velocidade,irradiancia,turbidez,risco_integrado,nivel_alerta
58889,2022-02-15,27.101242105263157,27.0,0.10124210526315736,1.0134977443609046,6.5,54.20455969458457,0.12540154457092284,21.483308630087286,SEM_RISCO
58890,2022-02-16,27.015642105263158,27.0,0.0156421052631579,1.01573233082707,6.5,85.96425359739925,0.12343824356794354,21.12695265118896,SEM_RISCO
58891,2022-02-17,27.087999999999997,27.0,0.08799999999999741,1.0283037593984983,6.5,19.897694819141588,0.12200833112001419,19.375311076937507,SEM_RISCO
58892,2022-02-18,27.08446315789474,27.0,0.08446315789473857,1.0403699248120322,6.5,24.36104406645173,0.12186045199632643,21.050336675311232,SEM_RISCO
58893,2022-02-19,27.10642105263158,27.0,0.1064210526315783,1.0555729323308292,6.5,22.934747417473854,0.12130780071020127,20.974702868863627,SEM_RISCO
58894,2022-02-20,27.386673684210525,27.0,0.3866736842105247,1.1108120300751898,6.5,23.695482429695883,0.1209409013390541,31.622604143010207,SEM_RISCO
58895,2022-02-21,27.444989473684213,27.0,0.44498947368421327,1.1743819548872203,6.5,24.681213899406526,0.11937485337257384,31.795472312542202,SEM_RISCO
58896,2022-02-22,27.583052631578948,27.0,0.5830526315789477,1.257675187969927,6.5,53.54635538528903,0.11831795573234558,32.28149722559363,SEM_RISCO
58897,2022-02-23,27.663094736842105,27.0,0.6630947368421047,0.0832421052631579,6.5,81.38981893894037,0.11966309249401091,32.57428732893938,SEM_RISCO
58898,2022-02-24,27.767705263157893,27.0,0.7677052631578931,0.1276421052631579,6.5,24.290272802775764,0.12142572402954101,32.555243962851094,SEM_RISCO
58899,2022-02-25,27.857915789473683,27.0,0.8579157894736831,0.18094736842105263,6.5,23.507486323996403,0.12147852331399916,32.65566836439111,SEM_RISCO
58900,2022-02-26,27.933789473684207,27.0,0.9337894736842074,0.24343157894736842,6.5,24.478204744798102,0.11904964447021485,33.23452071579741,SEM_RISCO
58901,2022-02-27,27.889073684210526,27.0,0.8890736842105262,0.30469473684210524,6.5,24.622975258081965,0.11758202016353607,32.736901294184854,SEM_RISCO
58902,2022-02-28,27.8984,27.0,0.8983999999999988,0.36736842105263157,6.5,24.545769243813037,0.11772129386663435,32.68646633654427,SEM_RISCO
58903,2022-03-01,27.8684,27.0,0.8684000000000012,0.4221263157894737,6.5,61.594701855378176,0.1192564383149147,32.67657064833901,SEM_RISCO
58904,2022-03-02,27.808,27.0,0.8079999999999998,0.46825263157894736,6.5,96.16948529878881,0.12302258163690566,32.53891551784471,SEM_RISCO
58905,2022-03-03,27.867873684210526,27.0,0.8678736842105259,0.5186105263157895,6.5,21.523255748764655,0.12403798997402189,31.68322472132278,SEM_RISCO
58906,2022-03-04,27.882421052631578,27.0,0.8824210526315781,0.582442105263158,6.5,22.11679814965005,0.12450145781040191,32.55224124982875,SEM_RISCO
58907,2022-03-05,27.883284210526316,27.0,0.8832842105263161,0.6435157894736843,6.5,21.112535158951154,0.12510577738285064,31.711510250474735,SEM_RISCO
58908,2022-03-06,27.947957894736845,27.0,0.9479578947368452,0.7098105263157896,6.5,19.676419298054128,0.12429050207138059,31.53016687119841,SEM_RISCO
58909,2022-03-07,27.91096842105263,27.0,0.9109684210526297,0.7688631578947368,6.5,49.54287845362394,0.12215713113546371,32.78196990639227,SEM_RISCO
58910,2022-03-08,27.926126315789475,27.0,0.9261263157894746,0.8217473684210526,6.5,78.82523614607716,0.12260756343603134,33.117640008596794,SEM_RISCO
58911,2022-03-09,27.9964,27.0,0.9964000000000013,0.8946526315789474,6.5,105.41310387669982,0.12617881298065184,33.21231834158838,SEM_RISCO
58912,2022-03-10,27.98242105263158,27.0,0.9824210526315795,0.9575157894736842,6.5,17.38483321813663,0.12852601408958436,30.17006095027584,SEM_RISCO
